# group  group_size  exttype  extval  t  delta  Q_T  file
BI  120  angle  0.23077  50  0.832340498780734794  26.0879300211  qcoGBIN0T50exttypeangleextval0.23077f1s0v0.0.0.txt
BI  120  angle  0.23158  50  0.831214317989436569  25.8968655893  qcoGBIN0T50exttypeangleextval0.23158f1s0v0.0.0.txt
BI  120  angle  0.23171  50  0.831035481074642313  25.8667582729  qcoGBIN0T50exttypeangleextval0.23171f1s0v0.0.0.txt
BI  120  angle  0.23214  50  0.830428109922110358  25.7649795223  qcoGBIN0T50exttypeangleextval0.23214f1s0v0.0.0.txt
BI  120  angle  0.23256  50  0.829848121829187102  25.6684655010  qcoGBIN0T50exttypeangleextval0.23256f1s0v0.0.0.txt
BI  120  angle  0.23288  50  0.829402626580908797  25.5947762291  qcoGBIN0T50exttypeangleextval0.23288f1s0v0.0.0.txt
BI  120  angle  0.23333  50  0.828763216984929496  25.4896795781  qcoGBIN0T50exttypeangleextval0.23333f1s0v0.0.0.txt
BI  120  angle  0.23377  50  0.828156082002847294  25.3906093012  qcoGBIN0T50exttypeangleextval0.23377f1s0v0.0.0.txt
BI  120  angle  0.23404  50  0.827768070431971648  25.3276594970  qcoGBIN0T50exttypeangleextval0.23404f1s0v0.0.0.txt
BI  120  angle  0.23438  50  0.827300750236640070  25.2522171769  qcoGBIN0T50exttypeangleextval0.23438f1s0v0.0.0.txt
BI  120  angle  0.23457  50  0.827029342072670315  25.2085886302  qcoGBIN0T50exttypeangleextval0.23457f1s0v0.0.0.txt
BI  120  angle  0.23596  50  0.825072309160415185  24.8979922545  qcoGBIN0T50exttypeangleextval0.23596f1s0v0.0.0.txt
BI  120  angle  0.23611  50  0.824851557873416241  24.8633914660  qcoGBIN0T50exttypeangleextval0.23611f1s0v0.0.0.txt
BI  120  angle  0.23636  50  0.824494091917603589  24.8075458427  qcoGBIN0T50exttypeangleextval0.23636f1s0v0.0.0.txt
BI  120  angle  0.23656  50  0.824217131767466138  24.7644329817  qcoGBIN0T50exttypeangleextval0.23656f1s0v0.0.0.txt
BI  120  angle  0.23684  50  0.823815940448754280  24.7022212963  qcoGBIN0T50exttypeangleextval0.23684f1s0v0.0.0.txt
BI  120  angle  0.23711  50  0.823430929138133094  24.6427835227  qcoGBIN0T50exttypeangleextval0.23711f1s0v0.0.0.txt
BI  120  angle  0.23729  50  0.823182767242046753  24.6046091799  qcoGBIN0T50exttypeangleextval0.23729f1s0v0.0.0.txt
BI  120  angle  0.2375  50  0.822881672957124222  24.5584354659  qcoGBIN0T50exttypeangleextval0.2375f1s0v0.0.0.txt
BI  120  angle  0.2381  50  0.822034581219884486  24.4293665828  qcoGBIN0T50exttypeangleextval0.2381f1s0v0.0.0.txt
BI  120  angle  0.23864  50  0.821263014787817047  24.3128661709  qcoGBIN0T50exttypeangleextval0.23864f1s0v0.0.0.txt
BI  120  angle  0.23913  50  0.820557309518748834  24.2071843823  qcoGBIN0T50exttypeangleextval0.23913f1s0v0.0.0.txt
BI  120  angle  0.24  50  0.819312418280941257  24.0227629729  qcoGBIN0T50exttypeangleextval0.24f1s0v0.0.0.txt
BI  120  angle  0.24096  50  0.817928301228763477  23.8206662813  qcoGBIN0T50exttypeangleextval0.24096f1s0v0.0.0.txt
BI  120  angle  0.24194  50  0.816528524819413737  23.6193728755  qcoGBIN0T50exttypeangleextval0.24194f1s0v0.0.0.txt
